comment,author,num_likes,rate
우리나라에 박찬욱같은 ㄹㅇ 천재가 다른 장르도 아니고 영화를 선택해줘서 너무나도 고마움. 평론도 좋지만 영화가 훨씬 풍부하긴 하자너 ㅋㅋㅋ,알리올리,152,8.951374053955078
영상 잘 챙겨보고있습니다 :) 그랜드부다페스트호텔 해주실 수 있나요?? 정말 좋아하는 영화라 영민님이 영상으로 다뤄주시면 좋겠어요!,seungju Lee,29,7.906503677368164
그냥 변태 : 드럽 배운 변태 : 더럽,뻘겅 마스크,8,2.627134084701538
"한국에 봉준호,박찬욱같은 변태들이 있어 행복합니다     유사품:미국변태 쿠엔틴 타란티노",형만씨,51,8.742350578308105
와..썸넬에홀려 몇분짜린지도 모른채 봣는데 쫌기네 라고 생각할때즘 보니 35분영상이네.. 시간이녹았다는게 이런건가...,za cca,6,5.162627696990967
홍상수가 김민희를 진심을 다해 사랑했다면 대놓고 불륜은 안했을거다. 저렇게 재능많은 배우 커리어와 젊음을 동시에 앗아갔다. 저렇게 반짝이는 배우를....,오늘도밝음,21,6.476283073425293
이시대 최고의 백합,draw freak,30,7.778356075286865
오오 영상 넘나 감사합니다. 박찬욱감독님 미장센 아름다워요!   김민희 배우 넘나 좋아하는데 우리 미니 상수매력에 빠진것은 알겠는데 좀 많이 아쉽다 미니야 작품좀 많이 찍어줘 김민희 그립다 돌아와줘! 영상 넘나 감사드립니다! 고퀄영상!,조커,14,7.73640251159668
진짜 김민희아니였으면 절대 소화못할 캐릭터ㅡ대한민국 유일 무이ㅡㅡ,차려라좀정신,323,1.1934808492660522
영화 아무나 만드는 거 아니구나 ..,신건우,177,3.3968513011932373
1부 2부 안 나눠줘서 감사함다 못참거든요ㅋㅋㅋ,Dongil Ju,13,7.181593894958496
이런건 어떻게 다 조사하는거야;,제주삼다수,16,4.305757522583008
봉준호 : 일상을 깊게 관찰하는 변태 박찬욱 : 미장센에 집착하는 변태,hala madrid,1443,6.684717655181885
"제발 이 영화 봤다고 야한거 봤다고 놀리지 않았으면 좋겠다....이거는 삼류 에로영화랑은 차원이 다른 명작이라고.....그렇게 놀리는건 재미도 없고 매너 없는건데....사람이 야한거 볼수도 있지, 참 별걸로 놀린다 ㅉㅉ",thanos gauntlet,690,4.360416412353516
박찬욱감독한테 사후세계 만들어달라고 하면 이쁜 지옥 만드실거같음,소비를합리화하려고요,37,4.624854564666748
아가씨? 영민하다? 못참지 ㅋㅋㅋ,황재민,89,5.423981189727783
김민희가 미쳤던 영화,SP 0,8,4.3891987800598145
봉준호는 사회적인 블랙코메디이라면 박찬욱은 예술적인 블랙코메디임,이인섭,741,7.84430456161499
천재는 변태가 많나,한상원,5,7.747123718261719
정말 칸 영화제나 베니스 영화제가 좋아할 것 같은 작품,무비쿼터스,35,1.162291407585144
&#39;포브스 선정 저녁식사와 함께 하기 좋은 유튜브 영상 1위&#39;,황선웅,3,2.556697130203247
영민하다 영상 밥먹을때 같이 보면 재밌음,Jesse Lingard,21,6.794417858123779
"봉준호 감독도 좋은 감독이지만, 박찬욱 감독의 영화는 뭔가 더 예술성이 짙은 것 같아요.... 되게 기괴하면서도 에로틱한 느낌도 들고",허수현,586,6.777868270874023
썸네일보고 못참고왔습니다,한국인,5,3.96966552734375
ㅈㄴ 야하지만 ㅈㄴ 잘만듬,중국 스파이,8,9.145559310913086
배운 변태란 이런 거구나 하며 극장에서 3번 봤다..,광락손,98,7.261167049407959
10초전은 못참지      Today is this!,하루미녀,5,2.5335867404937744
