comment,author,num_likes,rate
최고의 영화 그리고...최고의 리뷰...,서영,9,11.051898002624512
2....이....E 이거를!!!ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,토메토,3,3.424344062805176
아니이게 무슨스토리야 ㅋ ㄱㅋ ㅋㅋ ㄱ ㄱ아 정신사나워 설명들어도 뭔내용인지모름,뚜뚜오,3,2.0205793380737305
썸네일을 보고 병이 나았습니다.,김알콜,24,3.1408488750457764
썸네일 대박 멋져요,쭈,4,9.55897331237793
선바님!!! ‘슈퍼사이즈미’ 라고 외국다큐멘터리영화? 가 있는데 그 내용이 하루세끼 햄버거만 먹고 위험성을 확인해보는 거에요 ㅋㅋㅋㅋㅋㅋㅋㅋ 한번 보시고 후기 알려주시면 안될까옄ㅋㅋㅋㅋ,JINNIE,916,5.166219234466553
선바님 티셔츠 이쁘네요..,농담곰,14,5.811238765716553
선바님 영화리뷰로 컨텐츠하나더만듭시다,키다리,152,7.0772480964660645
선바넴 유툽에는 트위치방송 풀영상 올릴 생각없어용? 트위치는 지난영상 한 한두달지나면 사라지던데 클립말고 풀영상도 부타캐오ㅜㅜ,뚜비,7,3.588663339614868
영화보다 재미있는 꿀잼리뷰,앙이,20,9.513341903686523
나중에 무서운집도 리뷰해주세욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ선바님 일어나 선바니이잉이임일어나아아아아아아앙ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,J.A M,383,8.778661727905273
반미감정 유발 영화,HUCHU후추,18,5.548939228057861
이쯤되면 사랑이의 눈물연기 넘 존경스러운...,고옹,10,8.574501991271973
다음은 성냥팔이소녀위재림해줘요선바넴,d,4,1.440187692642212
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 똥전문 교수님 다음에도 똥영화 부탁드립니다ㅋㅋㅋㅋㅋ 빨리욬ㅋㅋㅋㅋ,온누리,9,2.1154212951660156
