comment,author,num_likes,rate
요약이기 때문에 그런가 꽤 나쁘지 않아 보이는건 나뿐만 인가요?? 댄스신은 환각상태의 전투를 보여주는 본인의 환상 정도로 생각하면 킬링타임 액션으로는 괜찮아 보이는대... 물론 끝나고 건물 폐허 된건 좀 ... 맨오브 스틸 틱 하내요...,X 2,6,6.956638336181641
20대에본 이영화.. 30대 중반에 항마력이 완성되었다 생각했는데.. 아직 멀었군..,beomhee choi,6,5.99588680267334
이영화가 이렇게 재미있었다고.....?,김현진,5,8.649068832397461
이게 이런 영화 였구나...,성이름,3,3.3139498233795166
연결도 이상하고 이해도 안되던 영화인데ᆢㅋㅋ 그나마 설명들으니 좀 났네요,장호티7979,3,3.8338623046875
이렇게 정리해보니까 진짜 볼만한것같네ㅋㅋㅋ근데 실제로보면 어이없는장면투성이..,Kanye East,6,6.632965564727783
수현이 댄스 잘 추네 ㅋㅋㅋㅋㅋ,두근두근,5,8.17696762084961
느와르에서 끈금없이 매트릭스풍의 SF로 넘어가버리네?ㅋㅋ,정motojjh,3,7.494991302490234
대충 보니 이 영화 폭망영화 맞지요? 아무리 영화라지만 스토리가 말도 안되고 개 웃김..ㅋㅋ,더와인,4,3.6448986530303955
모더니즘한 예술영화이고싶은 액션영화이고싶은 스토리 탄탄한 추리 심리 스릴러이고싶은 역사에 길이 남을 100억짜리 무지갯빛 똥,nick,318,6.588926792144775
뭔 개소리지.. ㅋㅋㅋㅋㅋㅋ 미쳐버리겠넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,무기명,37,1.878718614578247
도대체 무슨 내용이야..... 진짜 나만 이해못하나...,무기명,3,2.1571011543273926
이게 그 한국판 공각기동대입니까,김마에티비,7,3.1595592498779297
그냥 .. ??? 이생각 밖에 안듬... 방금 뭐가 일어난거지,1 1,7,5.454390048980713
그래서 난 뭘본거고 정리가 안돼는데 영화 맞지?,narica,3,3.2806594371795654
ㅋㅋㅋㅋ 마지막신에서 다른영상틀어진건가 싶었습니다..,김재한,5,6.156871318817139
이제서야 이해한 내용.,앙쥬엄마,3,7.086119174957275
바닐라스카이 다시보고 감독의 중요성을 또 한번 느끼게 된 영화.,망고티비,8,8.013983726501465
참 놀라운건 연기 잘하는 빅네임 배우들이 많이 나옴.. ㄷㄷ,상남TV,22,7.754334926605225
뭔가 심오한내용이 있을꺼야 하고 보다가  웅 구라야ㅎ 하는것같아서 킹받네,굿,64,1.9789009094238281
제작미 내역 공개가 필요한 영화 먹튀형제 설리가 이영화로 우울증이깊어진건 아닐까 걱정도 했네여,IHS N,3,1.731765627861023
거의 마지막부분이 좀 이해가안되네ㅋㅋㅋㅋ,안알려줌,3,7.863022327423096
뭔내용임? 봐도 이해가 단 1도 안감,jun -Jun,4,3.885514497756958
몇번을 봐도 이해다 안된다,이석,3,6.248693943023682
마약 중독자 시점의 영화 알고 봤으면 마약이 이리 무섭구나 하고 봤을텐데 모르고 봐서 이해못하는 내자신이 바보인가 하고 본영화,바보3,3,3.767045259475708
진심 말로만 듣던 관객들이 갑자기 욕하면서 자리 박차고 나가는 거 봄... 나도 초반엔 뭔소리냐면서 참다참다 마지막 춤출때 욕이 절로 육성으로 나옴.. 친구가 꽁짜표로 보여줘서 본건데 진심 내 인생에서 가장 아까운 시간. 트라우마,4 4,257,0.8211369514465332
ㅋㅋㅋㅋㅋ이건 연출이 걍 말아먹은거임 스토리랑은 나쁘지않음 이정도 돈으로 김지운 감독한테 투자했으면 ㅅㅂ 쩔었을텐데..,조제,92,3.7618911266326904
조스웨던 사태의 첫 발단 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,delta robin,8,4.938964366912842
내가 살면서 처음으로 영화관에서 중간에 나온 영화,보보보v,8,0.13711108267307281
내가 이영화를 극장에서 봤지 마지막은 저런연출에 뭔가 뜻이 있겠지하고 생각하니 머리아파왔었음 그래서 주변지인들한테 재밌다고 추천많이해줌(?),이리[Wolf],14,8.396926879882812
액션은 구린데 내용은 괜찮네요,나는이아가,3,6.893644332885742
"정말 명작입니다. 클레멘타인 과 성냥팔이소녀의재림 이후로, 제 인생 3대 영화로 선정하여 DVD로 소장해 두었습니다.",비엠토크 BM Talk,71,2.176851511001587
중공 자본으로 만들었나...영화가 잘나가다가..;,묵향,3,1.3392490148544312
