comment,author,num_likes,rate
김수현은 무슨 생각으로 이 영화를 찍었을지.. 나름 커리어도 좋은 배우였는데. 최근 본 영화중에 가장 혼란한 영화네요.,Taeho Kim,18,5.801641941070557
이걸 끝까지 다 봤다는게 영화 유튜버로써의 한단계 성장이네요 ㅋㅋㅋㅋㅋㅋㅋㅋ,kangbriel,58,6.820558547973633
오프닝 타이틀 영상은 정말 최고입니다!농담아니고,woodollss,3,8.03065299987793
윈도우 미디어 플레이엌ㅋㅋㅋ 인썸님 드립 찰지고 좋아요 정장은 더 좋네요♡,MAZE,9,8.00560474395752
영화계가 얼마나 썩었는지 알수있는 영화,Silver Bullet,28,1.9569276571273804
매맨토보다 진입장벽이 높네요,호돌이,4,3.400482416152954
암세포가 암에 걸려서 암이 나아버리는 영화,이희섭,122,1.1564996242523193
대략 정신이 멍해진다,원호정,7,5.239619255065918
와c  진짜 명작이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,썬더폭풍,3,9.65583324432373
어이구야... 진짜 돈주고 보기 싫은 영화...를 보셨네요  ㅋㅋㅋㅋ,k진,37,2.2808735370635986
야ㅋㅋㅋ 영화보는 반응이 더 잼있네,전기영,8,3.72860050201416
영화대영화에서 김경식씨가 소개하면서 한숨 쉰 이유가 있네욬ㅋㅋㅋ 뭔가 스토리를 이것저것 써봤는데 수습이 안되어서 포기했습니다~ 이런느낌 ㅋㅋ,Timevortex ARK,38,4.963494300842285
아...(휴)...ㅋㅋㅋㅋ 김수현씨 명연기였죠,임채린,8,5.423844814300537
보기만 해도 암이 그냥 나아버린다는 그 명작,DoDam,5,6.663063049316406
드디어 노타임 노씨.. ㅜ ㅜ 기다렸어요... ㅜ ㅜ,se han,5,9.653541564941406
세상에 이 명작을 보시다니,앵그리버드,18,7.865471839904785
롱 타임 노씨~ 롱 타임 노씨~ 제끼라웃!!! ㅎ,삐삐 롱 스타킹,4,8.727426528930664
"챕터 1도 2번 나오고 , 챕터 2도 2번 나오는데다 액션 보고 할 말 잃었습니다.... 정말 고담님 말대로 둘 다 레알 인정각",이글레인,6,9.241846084594727
하... 이걸 빠르게 해주시지.. 그러면 시청율도 올리고 인지도도 좀더 쌓을 수 있었을 텐데 ㅠㅠ ADBC흥해랏!!!,jong Woo hong,5,5.251649856567383
결국 노탐노씨에 올라오게 되는군요 ㅋㅋㅋㅋㅋㅋ,김범철,11,9.338873863220215
유튜버도 힘든 직업이구나 리얼이라니 저런저런,울피,11,4.38981819152832
뭔가 한국이 받아들이기는..세계가 받아들이기는 아직 이름 영화...,25 D 준군,4,7.22628927230835
노타임 노씨 이제 소재없다. 끝판왕을 깼다.ㅋㅋ,3수오,51,5.639577388763428
.............ㅎ (그저 웃는다) 영화가 참......ㅎ,원채니,3,7.449626445770264
노타임노씨ㅋㅋㅋㅋㅋㅋ,포비드의 '창세기전 멀티버스' The war of genesis,3,3.464163303375244
노탐노씨 끝판왕 클레멘타인도 봐주세요!!!,타만두아,3,2.6418559551239014
첫장면이 저의 기분을 대변해주는 것 같군요....... 불쌍한 수현씨ㅠㅠ,박산형,8,4.768172740936279
이분들은 왜 여기서 벌칙을 하고있어 ㅋㅋㅋㅋㅋㅋㅋㅋ,Force GE,6,5.710052013397217
이 영화를 보면 있지도 않은 암세포가 죽습니다. 이 영화를 본 이들은 눈이 떠지고 귀가 트이고 말문이 트이고 앉은뱅이는 일어서고 60년 내로 언젠가 죽습니다 이 영화는 혼또니 도가니입니다,강유리,82,0.2394622266292572
영화를 만든사람보다 본사람이 고생한 영화,으헝헝흐르핳흫하으르르부르르타르파카타타르마,281,5.910640239715576
